;title;url;rating;review_count;price
35;Pixel 4 - Clearly White - 64GB - Unlocked;https://www.amazon.com/Pixel-Clearly-White-64GB-Unlocked/dp/B07YMM3P8V/ref=sr_1_32?dchild=1&keywords=smartphones&qid=1594219856&s=electronics&sr=1-32;4.4 out of 5 stars;124;799.0
36;Adjustable Cell Phone Stand Holder Foldable Cell Phone Stand for Desk Compatible with iPhone 10 11 X Xr Xs max All Mini Samsung Galaxy ipad Smartphones Tablets（White）;https://www.amazon.com/Adjustable-Foldable-Compatible-Smartphones-Tablets%EF%BC%88White%EF%BC%89/dp/B0878CCVBQ/ref=sr_1_35?dchild=1&keywords=smartphones&qid=1594219856&s=electronics&sr=1-35;4.6 out of 5 stars;19;14.55
37;Honor 9X 6.59, 128GB, 6GB RAM, Triple Camera, Dual SIM GSM Unlocked No Warranty US- STK-LX3 (Blue, 128 GB);https://www.amazon.com/Triple-Camera-Unlocked-Warranty-STK-LX3/dp/B084X75JJW/ref=sr_1_36?dchild=1&keywords=smartphones&qid=1594219856&s=electronics&sr=1-36;4.5 out of 5 stars;50;224.98
38;"Motorola Moto E5 Play 16GB XT1920 Dual SIM 5.3"" LTE Factory Unlocked Smartphone - International Version (Gold)";https://www.amazon.com/Motorola-XT1920-Factory-Unlocked-Smartphone/dp/B07GX3T3D9/ref=sr_1_37?dchild=1&keywords=smartphones&qid=1594219856&s=electronics&sr=1-37;3.7 out of 5 stars;74;86.95
39;"Nokia 6.2 - Android 9.0 Pie - 64 GB - Triple Camera - Unlocked Smartphone (AT&T/T-Mobile/MetroPCS/Cricket/Mint) - 6.3"" FHD+ HDR Screen - Ice Blue - U.S. Warranty";https://www.amazon.com/Nokia-6-2-Unlocked-Smartphone-T-Mobile/dp/B07XW1G6NB/ref=sr_1_38?dchild=1&keywords=smartphones&qid=1594219856&s=electronics&sr=1-38;4.0 out of 5 stars;65;249.0
40;"ZTE Blade A3 Lite 5.0"" 18:9 Display, 8MP Camera Quad-Core Android 9.0 Go (LTE USA Latin Caribbean) 4G LTE GSM Unlocked Smartphone - International Version (Blue, 32GB)";https://www.amazon.com/ZTE-Blade-Lite-5-0-International/dp/B082MW1RSF/ref=sr_1_39?dchild=1&keywords=smartphones&qid=1594219856&s=electronics&sr=1-39;4.0 out of 5 stars;67;69.99
41;Unlocked Cell Phone, X20-Pro-Y (2020) Android Smartphone, 6.11-inch IPS Full-Screen, 3GCDMA : 850/2100 Carrers, 2GB RAM 16GB ROM, 8MP+8MP, 3800mAh Battery (Support T-Mobile) (Black);https://www.amazon.com/Unlocked-X20-Pro-Y-Smartphone-6-11-inch-Full-Screen/dp/B0828V9PT6/ref=sr_1_40?dchild=1&keywords=smartphones&qid=1594219856&s=electronics&sr=1-40;2.8 out of 5 stars;6;71.99
42;Beastgrip Universal Lens Adapter & Rig System for Smartphones;https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics-intl-ship_sr_pg3_1?ie=UTF8&adId=A09973551ZW1VUR4IBIDE&url=%2FBeastgrip-Universal-Adapter-System-Smartphones%2Fdp%2FB019TCX0GU%2Fref%3Dsr_1_41_sspa%3Fdchild%3D1%26keywords%3Dsmartphones%26qid%3D1594219856%26s%3Delectronics%26sr%3D1-41-spons%26psc%3D1&qualifier=1594227513&id=5052840530807609&widgetName=sp_btf;4.5 out of 5 stars;52;139.99
43;Andoer Gimbal 3-Axis Handheld Stabilizer Built-in Lithium Battery with USB Charging Ways for iPhone Xs Max/Xs/X/8 Plus/8/7/7 Plus Smartphone Samsung Huawei Xiaomi;https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics-intl-ship_sr_pg3_1?ie=UTF8&adId=A07549862BBBVNHC25CD&url=%2FAndoer-Handheld-Stabilizer-Charging-Smartphone%2Fdp%2FB07TB3Q88J%2Fref%3Dsr_1_42_sspa%3Fdchild%3D1%26keywords%3Dsmartphones%26qid%3D1594219856%26s%3Delectronics%26sr%3D1-42-spons%26psc%3D1&qualifier=1594227513&id=5052840530807609&widgetName=sp_btf;3.6 out of 5 stars;41;59.99
44;3-Axis Gimbal Stabilizer for Smartphone - 0.5lbs Lightweight Foldable Phone Gimbal for iPhone 11 Pro Max X XS, w/Auto Inception Dolly Zoom, Pocket Gimbal for Video Vlog Youtuber Hohem iSteady X Black;https://www.amazon.com/Hohem-estabilizador-port%C3%A1til-iPhone-Smartphone/dp/B087JD8TWG/ref=sr_1_40?dchild=1&keywords=smartphones&qid=1594219856&s=electronics&sr=1-40;4.2 out of 5 stars;55;69.0
45;Rugged Cell Phone Unlocked OUKITEL WP5,8000mAh Battery, Android 10.0 Rugged Smartphone,5.5 Inch 4GB RAM+32GB ROM,IP68 Waterproof Shockproof Phone with 4 LED Flashlights,Triple Camera,Dual SIM 4G;https://www.amazon.com/OUKITEL-WP5-Smartphone-Waterproof-Flashlights/dp/B087881DPM/ref=sr_1_43?dchild=1&keywords=smartphones&qid=1594219856&s=electronics&sr=1-43;4.1 out of 5 stars;24;149.99
46;4G Rugged Phones, 2020 Ulefone Armor X7 Android 10 Dual SIM, Rugged Smartphone Unlocked, IP68/69K Waterproof Smartphone, 13MP + 5MP Cameras, 2GB + 16GB, NFC, OTG, Face Unlock, Finger Reader - Black;https://www.amazon.com/Ulefone-Android-Smartphone-Unlocked-Waterproof/dp/B085VDSDPL/ref=sr_1_44?dchild=1&keywords=smartphones&qid=1594219856&s=electronics&sr=1-44;3.8 out of 5 stars;20;119.99
47;Nokia 6.1 - Android 9.0 PIE - 32GB microSD - Single Sim Unlocked Smartphone (AT&T/T-Mobile/Metropcs/Cricket/Mint) - 5.Screen - Black (TA-1016);https://www.amazon.com/Nokia-6-1-Unlocked-Smartphone-T-Mobile/dp/B07LBPP4J9/ref=sr_1_47?dchild=1&keywords=smartphones&qid=1594219856&s=electronics&sr=1-47;3.7 out of 5 stars;99;159.0
